,date,surge,dayofweek,dayofmonth,hourofday,minuteofhour,minuteofday
0,2016-01-24 13:00:00,1.0,6,24,13,0,780
1,2016-01-24 13:05:01,1.0,6,24,13,5,785
2,2016-01-24 13:10:02,1.3,6,24,13,10,790
3,2016-01-24 13:15:03,1.8,6,24,13,15,795
4,2016-01-24 13:20:05,1.0,6,24,13,20,800
5,2016-01-24 13:25:06,1.0,6,24,13,25,805
6,2016-01-24 13:30:07,1.4,6,24,13,30,810
7,2016-01-24 13:35:09,1.2,6,24,13,35,815
8,2016-01-24 13:40:10,1.0,6,24,13,40,820
9,2016-01-24 13:45:11,1.0,6,24,13,45,825
10,2016-01-24 13:50:12,1.0,6,24,13,50,830
11,2016-01-24 13:55:14,1.0,6,24,13,55,835
12,2016-01-24 14:00:15,1.0,6,24,14,0,840
13,2016-01-24 14:05:16,1.0,6,24,14,5,845
14,2016-01-24 14:10:18,1.0,6,24,14,10,850
15,2016-01-24 14:15:19,1.0,6,24,14,15,855
16,2016-01-24 14:20:20,1.0,6,24,14,20,860
17,2016-01-24 14:25:21,1.0,6,24,14,25,865
18,2016-01-24 14:30:23,1.0,6,24,14,30,870
19,2016-01-24 14:35:24,1.2,6,24,14,35,875
20,2016-01-24 14:40:25,1.0,6,24,14,40,880
21,2016-01-24 14:45:26,1.0,6,24,14,45,885
22,2016-01-24 14:50:28,1.0,6,24,14,50,890
23,2016-01-24 14:55:29,1.0,6,24,14,55,895
24,2016-01-24 15:00:30,1.0,6,24,15,0,900
25,2016-01-24 15:05:31,1.0,6,24,15,5,905
26,2016-01-24 15:10:33,1.0,6,24,15,10,910
27,2016-01-24 15:15:34,1.0,6,24,15,15,915
28,2016-01-24 15:20:35,1.0,6,24,15,20,920
29,2016-01-24 15:25:36,1.0,6,24,15,25,925
30,2016-01-24 15:30:37,1.0,6,24,15,30,930
31,2016-01-24 15:35:38,1.0,6,24,15,35,935
32,2016-01-24 15:40:40,1.0,6,24,15,40,940
33,2016-01-24 15:45:41,1.0,6,24,15,45,945
34,2016-01-24 15:50:43,1.0,6,24,15,50,950
35,2016-01-24 15:55:44,1.0,6,24,15,55,955
36,2016-01-24 16:00:45,1.0,6,24,16,0,960
37,2016-01-24 16:05:46,1.0,6,24,16,5,965
38,2016-01-24 16:10:47,1.0,6,24,16,10,970
39,2016-01-24 16:15:48,1.0,6,24,16,15,975
40,2016-01-24 16:20:50,1.0,6,24,16,20,980
41,2016-01-24 16:25:51,1.0,6,24,16,25,985
42,2016-01-24 16:30:52,1.0,6,24,16,30,990
43,2016-01-24 16:35:54,1.0,6,24,16,35,995
44,2016-01-24 16:40:55,1.0,6,24,16,40,1000
45,2016-01-24 16:45:56,1.0,6,24,16,45,1005
46,2016-01-24 16:50:58,1.0,6,24,16,50,1010
47,2016-01-24 16:55:59,1.0,6,24,16,55,1015
48,2016-01-24 17:01:00,1.0,6,24,17,1,1021
49,2016-01-24 17:06:01,1.0,6,24,17,6,1026
50,2016-01-24 17:11:03,1.0,6,24,17,11,1031
51,2016-01-24 17:16:04,1.0,6,24,17,16,1036
52,2016-01-24 17:21:05,1.0,6,24,17,21,1041
53,2016-01-24 17:26:07,1.0,6,24,17,26,1046
54,2016-01-24 17:31:08,1.0,6,24,17,31,1051
55,2016-01-24 17:36:09,1.0,6,24,17,36,1056
56,2016-01-24 17:41:10,1.0,6,24,17,41,1061
57,2016-01-24 17:46:11,1.2,6,24,17,46,1066
58,2016-01-24 17:51:12,1.5,6,24,17,51,1071
59,2016-01-24 17:56:14,1.0,6,24,17,56,1076
60,2016-01-24 18:01:15,1.0,6,24,18,1,1081
61,2016-01-24 18:06:16,1.2,6,24,18,6,1086
62,2016-01-24 18:11:18,1.9,6,24,18,11,1091
63,2016-01-24 18:16:19,1.5,6,24,18,16,1096
64,2016-01-24 18:21:20,1.0,6,24,18,21,1101
65,2016-01-24 18:26:21,1.0,6,24,18,26,1106
66,2016-01-24 18:31:22,1.0,6,24,18,31,1111
67,2016-01-24 18:36:24,1.2,6,24,18,36,1116
68,2016-01-24 18:41:25,2.8,6,24,18,41,1121
69,2016-01-24 18:46:26,2.8,6,24,18,46,1126
70,2016-01-24 18:51:28,1.5,6,24,18,51,1131
71,2016-01-24 18:56:29,1.2,6,24,18,56,1136
72,2016-01-24 19:01:30,2.7,6,24,19,1,1141
73,2016-01-24 19:06:32,1.8,6,24,19,6,1146
74,2016-01-24 19:11:33,1.0,6,24,19,11,1151
75,2016-01-24 19:16:34,1.4,6,24,19,16,1156
76,2016-01-24 19:21:36,1.8,6,24,19,21,1161
77,2016-01-24 19:26:37,1.0,6,24,19,26,1166
78,2016-01-24 19:31:38,1.0,6,24,19,31,1171
79,2016-01-24 19:36:40,1.0,6,24,19,36,1176
80,2016-01-24 19:41:41,1.0,6,24,19,41,1181
81,2016-01-24 19:46:42,1.0,6,24,19,46,1186
82,2016-01-24 19:51:43,1.0,6,24,19,51,1191
83,2016-01-24 19:56:45,1.0,6,24,19,56,1196
84,2016-01-24 20:01:46,1.0,6,24,20,1,1201
85,2016-01-24 20:06:47,1.0,6,24,20,6,1206
86,2016-01-24 20:11:48,1.0,6,24,20,11,1211
87,2016-01-24 20:16:50,1.0,6,24,20,16,1216
88,2016-01-24 20:21:51,1.0,6,24,20,21,1221
89,2016-01-24 20:26:52,1.0,6,24,20,26,1226
90,2016-01-24 20:31:53,1.0,6,24,20,31,1231
91,2016-01-24 20:36:55,1.0,6,24,20,36,1236
92,2016-01-24 20:41:56,1.0,6,24,20,41,1241
93,2016-01-24 20:46:57,1.0,6,24,20,46,1246
94,2016-01-24 20:51:58,1.0,6,24,20,51,1251
95,2016-01-24 20:57:00,1.0,6,24,20,57,1257
96,2016-01-24 21:02:01,1.0,6,24,21,2,1262
97,2016-01-24 21:07:02,1.0,6,24,21,7,1267
98,2016-01-24 21:12:03,1.0,6,24,21,12,1272
99,2016-01-24 21:17:05,1.0,6,24,21,17,1277
100,2016-01-24 21:22:06,1.0,6,24,21,22,1282
101,2016-01-24 21:27:08,1.2,6,24,21,27,1287
102,2016-01-24 21:32:09,1.0,6,24,21,32,1292
103,2016-01-24 21:37:10,1.0,6,24,21,37,1297
104,2016-01-24 21:42:11,1.0,6,24,21,42,1302
105,2016-01-24 21:47:12,1.0,6,24,21,47,1307
106,2016-01-24 21:52:14,1.0,6,24,21,52,1312
107,2016-01-24 21:57:15,1.0,6,24,21,57,1317
108,2016-01-24 22:02:16,1.5,6,24,22,2,1322
109,2016-01-24 22:07:18,1.6,6,24,22,7,1327
110,2016-01-24 22:12:19,1.3,6,24,22,12,1332
111,2016-01-24 22:17:21,1.0,6,24,22,17,1337
112,2016-01-24 22:22:22,1.0,6,24,22,22,1342
113,2016-01-24 22:27:23,1.0,6,24,22,27,1347
114,2016-01-24 22:32:24,1.4,6,24,22,32,1352
115,2016-01-24 22:37:26,1.3,6,24,22,37,1357
116,2016-01-24 22:42:27,1.0,6,24,22,42,1362
117,2016-01-24 22:47:29,1.0,6,24,22,47,1367
118,2016-01-24 22:52:30,1.0,6,24,22,52,1372
119,2016-01-24 22:57:31,1.0,6,24,22,57,1377
120,2016-01-24 23:02:32,1.0,6,24,23,2,1382
121,2016-01-24 23:07:33,1.0,6,24,23,7,1387
122,2016-01-24 23:12:34,1.0,6,24,23,12,1392
123,2016-01-24 23:17:36,1.0,6,24,23,17,1397
124,2016-01-24 23:22:37,1.0,6,24,23,22,1402
125,2016-01-24 23:27:38,1.0,6,24,23,27,1407
126,2016-01-24 23:32:39,1.0,6,24,23,32,1412
127,2016-01-24 23:37:41,1.0,6,24,23,37,1417
128,2016-01-24 23:42:42,1.0,6,24,23,42,1422
129,2016-01-24 23:47:43,1.0,6,24,23,47,1427
130,2016-01-24 23:52:45,1.0,6,24,23,52,1432
131,2016-01-24 23:57:46,1.0,6,24,23,57,1437
132,2016-01-25 00:02:47,1.0,0,25,0,2,2
133,2016-01-25 00:07:48,1.3,0,25,0,7,7
134,2016-01-25 00:12:49,1.0,0,25,0,12,12
135,2016-01-25 00:17:51,1.0,0,25,0,17,17
136,2016-01-25 00:22:52,1.0,0,25,0,22,22
137,2016-01-25 00:27:53,1.0,0,25,0,27,27
138,2016-01-25 00:32:54,1.0,0,25,0,32,32
139,2016-01-25 00:37:56,1.0,0,25,0,37,37
140,2016-01-25 00:42:57,1.0,0,25,0,42,42
141,2016-01-25 00:47:58,1.0,0,25,0,47,47
142,2016-01-25 00:52:59,1.0,0,25,0,52,52
143,2016-01-25 00:58:01,1.0,0,25,0,58,58
144,2016-01-25 01:03:02,1.0,0,25,1,3,63
145,2016-01-25 01:08:03,1.0,0,25,1,8,68
146,2016-01-25 01:13:04,1.0,0,25,1,13,73
147,2016-01-25 01:18:05,1.0,0,25,1,18,78
148,2016-01-25 01:23:07,1.0,0,25,1,23,83
149,2016-01-25 01:28:08,1.0,0,25,1,28,88
150,2016-01-25 01:33:09,1.0,0,25,1,33,93
151,2016-01-25 01:38:10,1.0,0,25,1,38,98
152,2016-01-25 01:43:11,1.0,0,25,1,43,103
153,2016-01-25 01:48:12,1.0,0,25,1,48,108
154,2016-01-25 01:53:18,1.0,0,25,1,53,113
155,2016-01-25 01:58:19,1.0,0,25,1,58,118
156,2016-01-25 02:03:20,1.0,0,25,2,3,123
157,2016-01-25 02:08:21,1.0,0,25,2,8,128
158,2016-01-25 02:13:22,1.0,0,25,2,13,133
159,2016-01-25 02:18:23,1.0,0,25,2,18,138
160,2016-01-25 02:23:24,1.0,0,25,2,23,143
161,2016-01-25 02:28:26,1.0,0,25,2,28,148
162,2016-01-25 02:33:27,1.0,0,25,2,33,153
163,2016-01-25 02:38:28,1.0,0,25,2,38,158
164,2016-01-25 02:43:29,1.0,0,25,2,43,163
165,2016-01-25 02:48:30,1.0,0,25,2,48,168
166,2016-01-25 02:53:31,1.0,0,25,2,53,173
167,2016-01-25 02:58:33,1.0,0,25,2,58,178
168,2016-01-25 03:03:34,1.0,0,25,3,3,183
169,2016-01-25 03:08:36,1.0,0,25,3,8,188
170,2016-01-25 03:13:37,1.0,0,25,3,13,193
171,2016-01-25 03:18:38,1.0,0,25,3,18,198
172,2016-01-25 03:23:40,1.0,0,25,3,23,203
173,2016-01-25 03:28:41,1.0,0,25,3,28,208
174,2016-01-25 03:33:42,1.0,0,25,3,33,213
175,2016-01-25 03:38:43,1.0,0,25,3,38,218
176,2016-01-25 03:43:44,1.0,0,25,3,43,223
177,2016-01-25 03:48:46,1.0,0,25,3,48,228
178,2016-01-25 03:53:47,1.0,0,25,3,53,233
179,2016-01-25 03:58:48,1.0,0,25,3,58,238
180,2016-01-25 04:03:49,1.0,0,25,4,3,243
181,2016-01-25 04:08:51,1.0,0,25,4,8,248
182,2016-01-25 04:13:52,1.0,0,25,4,13,253
183,2016-01-25 04:18:53,1.0,0,25,4,18,258
184,2016-01-25 04:23:54,1.0,0,25,4,23,263
185,2016-01-25 04:28:56,1.0,0,25,4,28,268
186,2016-01-25 04:33:57,1.8,0,25,4,33,273
187,2016-01-25 04:38:58,2.5,0,25,4,38,278
188,2016-01-25 04:43:59,1.0,0,25,4,43,283
189,2016-01-25 04:49:00,1.0,0,25,4,49,289
190,2016-01-25 04:54:01,1.6,0,25,4,54,294
191,2016-01-25 04:59:02,1.0,0,25,4,59,299
192,2016-01-25 05:04:04,2.1,0,25,5,4,304
193,2016-01-25 05:09:05,1.2,0,25,5,9,309
194,2016-01-25 05:14:06,1.0,0,25,5,14,314
195,2016-01-25 05:19:07,1.2,0,25,5,19,319
196,2016-01-25 05:24:09,1.9,0,25,5,24,324
197,2016-01-25 05:29:10,1.2,0,25,5,29,329
198,2016-01-25 05:34:11,1.0,0,25,5,34,334
199,2016-01-25 05:39:12,1.0,0,25,5,39,339
200,2016-01-25 05:44:14,2.2,0,25,5,44,344
201,2016-01-25 05:49:15,1.6,0,25,5,49,349
202,2016-01-25 05:54:16,1.4,0,25,5,54,354
203,2016-01-25 05:59:17,1.4,0,25,5,59,359
204,2016-01-25 06:04:18,2.0,0,25,6,4,364
205,2016-01-25 06:09:19,2.3,0,25,6,9,369
206,2016-01-25 06:14:21,1.4,0,25,6,14,374
207,2016-01-25 06:19:22,1.9,0,25,6,19,379
208,2016-01-25 06:24:23,1.8,0,25,6,24,384
209,2016-01-25 06:29:25,1.4,0,25,6,29,389
210,2016-01-25 06:34:26,2.3,0,25,6,34,394
211,2016-01-25 06:39:27,3.5,0,25,6,39,399
212,2016-01-25 06:44:28,3.1,0,25,6,44,404
213,2016-01-25 06:49:29,2.5,0,25,6,49,409
214,2016-01-25 06:54:30,2.0,0,25,6,54,414
215,2016-01-25 06:59:31,2.2,0,25,6,59,419
216,2016-01-25 07:04:33,2.8,0,25,7,4,424
217,2016-01-25 07:09:34,2.6,0,25,7,9,429
218,2016-01-25 07:14:35,1.8,0,25,7,14,434
219,2016-01-25 07:19:36,2.7,0,25,7,19,439
220,2016-01-25 07:24:37,2.9,0,25,7,24,444
221,2016-01-25 07:29:39,2.4,0,25,7,29,449
222,2016-01-25 07:34:40,2.7,0,25,7,34,454
223,2016-01-25 07:39:41,2.7,0,25,7,39,459
224,2016-01-25 07:44:42,2.7,0,25,7,44,464
225,2016-01-25 07:49:43,3.1,0,25,7,49,469
226,2016-01-25 07:54:44,2.7,0,25,7,54,474
227,2016-01-25 07:59:46,1.9,0,25,7,59,479
228,2016-01-25 08:04:47,2.1,0,25,8,4,484
229,2016-01-25 08:09:48,3.4,0,25,8,9,489
230,2016-01-25 08:14:49,3.0,0,25,8,14,494
231,2016-01-25 08:19:50,2.3,0,25,8,19,499
232,2016-01-25 08:24:52,2.7,0,25,8,24,504
233,2016-01-25 08:29:53,2.8,0,25,8,29,509
234,2016-01-25 08:34:54,2.7,0,25,8,34,514
235,2016-01-25 08:39:55,2.7,0,25,8,39,519
236,2016-01-25 08:44:56,2.4,0,25,8,44,524
237,2016-01-25 08:49:57,2.2,0,25,8,49,529
238,2016-01-25 08:55:04,3.0,0,25,8,55,535
239,2016-01-25 09:00:05,2.2,0,25,9,0,540
240,2016-01-25 09:05:07,1.6,0,25,9,5,545
241,2016-01-25 09:10:08,1.5,0,25,9,10,550
242,2016-01-25 09:15:09,2.1,0,25,9,15,555
243,2016-01-25 09:20:10,1.0,0,25,9,20,560
244,2016-01-25 09:25:11,1.0,0,25,9,25,565
245,2016-01-25 09:30:12,1.4,0,25,9,30,570
246,2016-01-25 09:35:13,1.5,0,25,9,35,575
247,2016-01-25 09:40:15,1.0,0,25,9,40,580
248,2016-01-25 09:45:16,1.0,0,25,9,45,585
249,2016-01-25 09:50:17,1.0,0,25,9,50,590
250,2016-01-25 09:55:18,1.0,0,25,9,55,595
251,2016-01-25 10:00:19,1.0,0,25,10,0,600
252,2016-01-25 10:05:20,1.0,0,25,10,5,605
253,2016-01-25 10:10:21,1.0,0,25,10,10,610
254,2016-01-25 10:15:23,1.0,0,25,10,15,615
255,2016-01-25 10:20:24,1.0,0,25,10,20,620
256,2016-01-25 10:25:25,1.0,0,25,10,25,625
257,2016-01-25 10:30:27,1.0,0,25,10,30,630
258,2016-01-25 10:35:28,1.0,0,25,10,35,635
259,2016-01-25 10:40:29,1.0,0,25,10,40,640
260,2016-01-25 10:45:30,1.0,0,25,10,45,645
261,2016-01-25 10:50:31,1.0,0,25,10,50,650
262,2016-01-25 10:55:32,1.0,0,25,10,55,655
263,2016-01-25 11:00:33,1.0,0,25,11,0,660
264,2016-01-25 11:05:35,1.0,0,25,11,5,665
265,2016-01-25 11:10:36,1.0,0,25,11,10,670
266,2016-01-25 11:15:37,1.0,0,25,11,15,675
267,2016-01-25 11:20:38,1.0,0,25,11,20,680
268,2016-01-25 11:25:40,1.0,0,25,11,25,685
269,2016-01-25 11:30:41,1.0,0,25,11,30,690
270,2016-01-25 11:35:42,1.0,0,25,11,35,695
271,2016-01-25 11:40:44,1.0,0,25,11,40,700
272,2016-01-25 11:45:45,1.0,0,25,11,45,705
273,2016-01-25 11:50:46,1.0,0,25,11,50,710
274,2016-01-25 11:55:47,1.0,0,25,11,55,715
275,2016-01-25 12:00:49,1.0,0,25,12,0,720
276,2016-01-25 12:05:50,1.0,0,25,12,5,725
277,2016-01-25 12:10:51,1.0,0,25,12,10,730
278,2016-01-25 12:15:52,1.0,0,25,12,15,735
279,2016-01-25 12:20:53,1.0,0,25,12,20,740
280,2016-01-25 12:25:54,1.0,0,25,12,25,745
281,2016-01-25 12:30:56,1.0,0,25,12,30,750
282,2016-01-25 12:35:57,1.0,0,25,12,35,755
283,2016-01-25 12:40:58,1.0,0,25,12,40,760
284,2016-01-25 12:45:59,1.0,0,25,12,45,765
285,2016-01-25 12:51:00,1.0,0,25,12,51,771
286,2016-01-25 12:56:02,1.0,0,25,12,56,776
287,2016-01-25 13:01:03,1.0,0,25,13,1,781
288,2016-01-25 13:06:04,1.0,0,25,13,6,786
289,2016-01-25 13:11:05,1.0,0,25,13,11,791
290,2016-01-25 13:16:07,1.0,0,25,13,16,796
291,2016-01-25 13:21:08,1.0,0,25,13,21,801
292,2016-01-25 13:26:10,1.0,0,25,13,26,806
293,2016-01-25 13:31:11,1.0,0,25,13,31,811
294,2016-01-25 13:36:12,1.0,0,25,13,36,816
295,2016-01-25 13:41:13,1.0,0,25,13,41,821
296,2016-01-25 13:46:14,1.0,0,25,13,46,826
297,2016-01-25 13:51:15,1.0,0,25,13,51,831
298,2016-01-25 13:56:17,1.0,0,25,13,56,836
299,2016-01-25 14:01:18,1.0,0,25,14,1,841
300,2016-01-25 14:06:19,1.0,0,25,14,6,846
301,2016-01-25 14:11:20,1.0,0,25,14,11,851
302,2016-01-25 14:16:22,1.0,0,25,14,16,856
303,2016-01-25 14:21:23,1.0,0,25,14,21,861
304,2016-01-25 14:26:24,1.0,0,25,14,26,866
305,2016-01-25 14:31:25,1.0,0,25,14,31,871
306,2016-01-25 14:36:26,1.0,0,25,14,36,876
307,2016-01-25 14:41:28,1.0,0,25,14,41,881
308,2016-01-25 14:46:29,1.3,0,25,14,46,886
309,2016-01-25 14:51:31,1.2,0,25,14,51,891
310,2016-01-25 14:56:32,1.0,0,25,14,56,896
311,2016-01-25 15:01:34,1.0,0,25,15,1,901
312,2016-01-25 15:06:35,1.0,0,25,15,6,906
313,2016-01-25 15:11:36,1.2,0,25,15,11,911
314,2016-01-25 15:16:37,1.0,0,25,15,16,916
315,2016-01-25 15:21:38,1.0,0,25,15,21,921
316,2016-01-25 15:26:39,1.2,0,25,15,26,926
317,2016-01-25 15:31:41,1.0,0,25,15,31,931
318,2016-01-25 15:36:42,1.0,0,25,15,36,936
319,2016-01-25 15:41:43,1.0,0,25,15,41,941
320,2016-01-25 15:46:44,1.2,0,25,15,46,946
321,2016-01-25 15:51:45,1.2,0,25,15,51,951
322,2016-01-25 15:56:48,1.0,0,25,15,56,956
323,2016-01-25 16:01:50,1.0,0,25,16,1,961
324,2016-01-25 16:06:51,1.0,0,25,16,6,966
325,2016-01-25 16:11:52,1.0,0,25,16,11,971
326,2016-01-25 16:16:53,1.0,0,25,16,16,976
327,2016-01-25 16:21:55,1.2,0,25,16,21,981
328,2016-01-25 16:26:56,1.2,0,25,16,26,986
329,2016-01-25 16:31:57,1.0,0,25,16,31,991
330,2016-01-25 16:36:59,1.0,0,25,16,36,996
331,2016-01-25 16:42:00,1.0,0,25,16,42,1002
332,2016-01-25 16:47:01,1.0,0,25,16,47,1007
333,2016-01-25 16:52:02,1.0,0,25,16,52,1012
334,2016-01-25 16:57:03,1.0,0,25,16,57,1017
335,2016-01-25 17:02:05,1.0,0,25,17,2,1022
336,2016-01-25 17:07:09,1.5,0,25,17,7,1027
337,2016-01-25 17:12:10,1.6,0,25,17,12,1032
338,2016-01-25 17:17:12,1.6,0,25,17,17,1037
339,2016-01-25 17:22:13,1.9,0,25,17,22,1042
340,2016-01-25 17:27:14,1.2,0,25,17,27,1047
341,2016-01-25 17:32:15,1.0,0,25,17,32,1052
342,2016-01-25 17:37:16,1.4,0,25,17,37,1057
343,2016-01-25 17:42:17,2.4,0,25,17,42,1062
344,2016-01-25 17:47:18,2.0,0,25,17,47,1067
345,2016-01-25 17:52:20,1.4,0,25,17,52,1072
346,2016-01-25 17:57:21,1.4,0,25,17,57,1077
347,2016-01-25 18:02:23,1.6,0,25,18,2,1082
348,2016-01-25 18:07:24,2.0,0,25,18,7,1087
349,2016-01-25 18:12:25,2.3,0,25,18,12,1092
350,2016-01-25 18:17:26,1.8,0,25,18,17,1097
351,2016-01-25 18:22:28,1.7,0,25,18,22,1102
352,2016-01-25 18:27:29,2.1,0,25,18,27,1107
353,2016-01-25 18:32:31,1.9,0,25,18,32,1112
354,2016-01-25 18:37:33,1.0,0,25,18,37,1117
355,2016-01-25 18:42:34,1.3,0,25,18,42,1122
356,2016-01-25 18:47:36,2.4,0,25,18,47,1127
357,2016-01-25 18:52:37,1.7,0,25,18,52,1132
358,2016-01-25 18:57:38,1.0,0,25,18,57,1137
359,2016-01-25 19:02:39,1.0,0,25,19,2,1142
360,2016-01-25 19:07:40,1.7,0,25,19,7,1147
361,2016-01-25 19:12:41,1.5,0,25,19,12,1152
362,2016-01-25 19:17:43,1.0,0,25,19,17,1157
363,2016-01-25 19:22:51,1.0,0,25,19,22,1162
364,2016-01-25 19:27:52,1.0,0,25,19,27,1167
365,2016-01-25 19:32:53,1.0,0,25,19,32,1172
366,2016-01-25 19:37:54,1.0,0,25,19,37,1177
367,2016-01-25 19:42:56,1.0,0,25,19,42,1182
368,2016-01-25 19:47:57,1.0,0,25,19,47,1187
369,2016-01-25 19:52:59,1.0,0,25,19,52,1192
370,2016-01-25 19:58:00,1.0,0,25,19,58,1198
371,2016-01-25 20:03:01,1.0,0,25,20,3,1203
372,2016-01-25 20:08:03,1.0,0,25,20,8,1208
373,2016-01-25 20:13:04,1.0,0,25,20,13,1213
374,2016-01-25 20:18:06,1.0,0,25,20,18,1218
375,2016-01-25 20:23:07,1.0,0,25,20,23,1223
376,2016-01-25 20:28:08,1.3,0,25,20,28,1228
377,2016-01-25 20:33:10,1.3,0,25,20,33,1233
378,2016-01-25 20:38:11,1.0,0,25,20,38,1238
379,2016-01-25 20:43:12,1.0,0,25,20,43,1243
380,2016-01-25 20:48:13,1.0,0,25,20,48,1248
381,2016-01-25 20:53:14,1.0,0,25,20,53,1253
382,2016-01-25 20:58:16,1.3,0,25,20,58,1258
383,2016-01-25 21:03:17,1.6,0,25,21,3,1263
384,2016-01-25 21:08:18,1.5,0,25,21,8,1268
385,2016-01-25 21:13:19,1.0,0,25,21,13,1273
386,2016-01-25 21:18:20,1.0,0,25,21,18,1278
387,2016-01-25 21:23:21,2.0,0,25,21,23,1283
388,2016-01-25 21:28:23,1.6,0,25,21,28,1288
389,2016-01-25 21:33:24,1.0,0,25,21,33,1293
390,2016-01-25 21:38:25,1.0,0,25,21,38,1298
391,2016-01-25 21:43:26,1.3,0,25,21,43,1303
392,2016-01-25 21:48:28,1.7,0,25,21,48,1308
393,2016-01-25 21:53:29,1.0,0,25,21,53,1313
394,2016-01-25 21:58:30,1.0,0,25,21,58,1318
395,2016-01-25 22:03:31,1.0,0,25,22,3,1323
396,2016-01-25 22:08:33,2.1,0,25,22,8,1328
397,2016-01-25 22:13:34,3.2,0,25,22,13,1333
398,2016-01-25 22:18:37,2.0,0,25,22,18,1338
399,2016-01-25 22:23:38,1.2,0,25,22,23,1343
400,2016-01-25 22:28:39,1.3,0,25,22,28,1348
401,2016-01-25 22:33:40,2.4,0,25,22,33,1353
402,2016-01-25 22:38:41,1.5,0,25,22,38,1358
403,2016-01-25 22:43:43,1.0,0,25,22,43,1363
